seller_id,gmv,orders,late_rate,review_score,gmv_share,cumulative_gmv_share
01fdefa7697d26ad920e9e0346d4bd1b,14802.53,128,0.0625,4.377952755905512,0.0011230179449604094,0.5596530586914894
79ebd9a61bac3eaf882805ed4ecfa12a,14783.09,133,0.06015037593984962,4.052631578947368,0.001121543097832923,0.5607746017893224
080199a181c46c657dc5aa235411be3b,14504.2,79,0.02531645569620253,4.615384615384615,0.0011003846556835062,0.5618749864450059
4c2b230173bb36f9b240f2b8ac11786e,14474.57,258,0.10077519379844961,3.9763779527559056,0.001098136727680038,0.5629731231726859
a5cba26a62b8b4d0145b68b841e62e7f,14438.84,53,0.018867924528301886,4.566037735849057,0.0010954260132836858,0.5640685491859696
1b4c3a6f53068f0b6944d2d005c9fc89,14420.5,111,0.06306306306306306,4.254545454545455,0.0010940346194401622,0.5651625838054097
5cf13accae3222c70a9cac40818ae839,14293.300000000001,148,0.033783783783783786,4.476190476190476,0.0010843843851492023,0.566246968190559
66922902710d126a0e7d26b0e3805106,14267.3,150,0.07333333333333333,4.496644295302014,0.001082411852982811,0.5673293800435418
8e6d7754bc7e0f22c96d255ebda59eba,14107.380000000001,84,0.16666666666666666,3.6011904761904763,0.0010702792628270695,0.5683996593063689
aba1721a889e04decc910aa13b768ef4,14103.3,83,0.10843373493975904,4.445783132530121,0.0010699697270101895,0.5694696290333792
f08a5b9dd6767129688d001acafc21e5,14069.630000000001,11,0.18181818181818182,4.2727272727272725,0.001067415297854713,0.5705370443312339
c6bda72e4dbf5c5866b13cb1810c6d03,14059.380000000001,59,0.03389830508474576,4.398305084745763,0.0010666376649814244,0.5716036819962153
2e90cb1677d35cfe24eef47d441b7c87,13894.710000000001,127,0.13385826771653545,4.118110236220472,0.0010541447083722074,0.5726578267045874
3b15288545f8928d3e65a8f949a28291,13764.82,101,0.06930693069306931,4.08,0.0010442903928686476,0.5737021170974561
b8bc237ba3788b23da09c0f1f3a3288c,13685.710000000001,45,0.022222222222222223,4.318181818181818,0.0010382885844192936,0.5747404056818755
d94a40fd42351c259927028d163af842,13674.8,100,0.04,4.214285714285714,0.001037460879575627,0.5757778665614511
a6bd7d1ccdac48c6b33b28596b7eb122,13669.11,15,0.13333333333333333,3.5,0.0010370291984976745,0.5768148957599488
610f72e407cdd7caaa2f8167b0163fd8,13585.16,16,0.125,3.625,0.0010306601955988844,0.5778455559555477
ce248b21cb2adc36282ede306b7660e5,13560.19,64,0.109375,4.234375,0.001028765806052931,0.5788743217616006
6039e27294dc75811c0d8a39069f52c0,13500.800000000001,63,0.2222222222222222,3.7301587301587302,0.001024260087385163,0.5798985818489858
6d66611d7c44cc30ce351abc49a68421,13428.6,164,0.06097560975609756,3.9691358024691357,0.001018782517292338,0.5809173643662782
34d1ca11b242c0fee2c834ae8d788566,13422.24,40,0.0,4.333333333333333,0.0010183000055777902,0.581935664371856
289cdb325fb7e7f891c38608bf9e0962,13410.55,109,0.01834862385321101,4.587155963302752,0.0010174131247691319,0.5829530774966251
a3e9a2c700480d9bb01fba070ba80a0e,13371.8,129,0.10077519379844961,4.003937007874016,0.0010144732931749911,0.5839675507898
a673821011d0cec28146ea42f5ab767f,13366.0,125,0.112,4.037190082644628,0.0010140332667686425,0.5849815840565686
240b9776d844d37535668549a396af32,13332.09,35,0.05714285714285714,4.3428571428571425,0.0010114606296239377,0.5859930446861926
1f9ab4708f3056ede07124aad39a2554,13312.93,76,0.05263157894736842,4.093333333333334,0.001010007025150551,0.5870030517113431
